CodProv,CodDist,CodPost,CodLocal,CodBairro,Provincia,Distrito,Posto,Localidade,Bairro,informal_type,count,rate
10,01,01,99,13,Maputo Provincia,Cidade da Matola,Matola Cidade,Nao Aplicavel,Cikwama,higheduc-selfemp,130.8882,0.0400491942685263
10,01,01,99,13,Maputo Provincia,Cidade da Matola,Matola Cidade,Nao Aplicavel,Cikwama,higheduc-wage,672.5716,0.205793575493387
10,01,01,99,13,Maputo Provincia,Cidade da Matola,Matola Cidade,Nao Aplicavel,Cikwama,loweduc-wage,1115.716,0.341386976308812
10,01,01,99,13,Maputo Provincia,Cidade da Matola,Matola Cidade,Nao Aplicavel,Cikwama,loweduc-selfemp,967.332099999999,0.295984444702284
10,01,01,99,13,Maputo Provincia,Cidade da Matola,Matola Cidade,Nao Aplicavel,Cikwama,employer,290.4997,0.0888871488816302
10,01,02,99,01,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Acordos de Lusaka,higheduc-wage,923.917399999999,0.294976302409667
10,01,02,99,01,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Acordos de Lusaka,loweduc-selfemp,758.9389,0.242304117745656
10,01,02,99,01,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Acordos de Lusaka,loweduc-wage,1045.2806,0.333723562700041
10,01,02,99,01,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Acordos de Lusaka,higheduc-selfemp,161.174,0.051457533503077
10,01,02,99,01,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Acordos de Lusaka,employer,181.519,0.0579530198663868
10,01,02,99,01,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Acordos de Lusaka,unpaidfam,61.3451,0.0195854637751722
10,01,02,99,02,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Boquisso A,loweduc-selfemp,794.842,0.32327479093385
10,01,02,99,02,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Boquisso A,loweduc-wage,651.3494,0.264914084950076
10,01,02,99,02,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Boquisso A,employer,159.6869,0.0649471834809617
10,01,02,99,02,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Boquisso A,higheduc-wage,591.4539,0.240553639427094
10,01,02,99,02,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Boquisso A,higheduc-selfemp,130.2007,0.0529546803917519
10,01,02,99,02,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Boquisso A,unpaidfam,131.1865,0.0533556208162672
10,01,02,99,03,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Boquisso B,higheduc-wage,561.0242,0.209427950019133
10,01,02,99,03,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Boquisso B,loweduc-wage,570.0096,0.212782161659383
10,01,02,99,03,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Boquisso B,loweduc-selfemp,936.127699999999,0.349452492721573
10,01,02,99,03,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Boquisso B,unpaidfam,231.6351,0.0864683985922122
10,01,02,99,03,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Boquisso B,employer,249.7536,0.0932319576551219
10,01,02,99,03,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Boquisso B,higheduc-selfemp,130.2909,0.0486370393525768
10,01,02,99,04,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Ngolhosa,unpaidfam,60.3293,0.095587734333681
10,01,02,99,04,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Ngolhosa,loweduc-selfemp,240.9161,0.381715421254789
10,01,02,99,04,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Ngolhosa,loweduc-wage,200.0467,0.316960594834178
10,01,02,99,04,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Ngolhosa,higheduc-wage,70.032,0.110961012490719
10,01,02,99,04,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Ngolhosa,higheduc-selfemp,39.8619,0.0631585101639793
10,01,02,99,04,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Ngolhosa,employer,19.9546,0.031616726922654
10,01,02,99,06,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Infulene D,loweduc-wage,2258.8574,0.388263138638217
10,01,02,99,06,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Infulene D,higheduc-selfemp,261.2827,0.0449105114709178
10,01,02,99,06,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Infulene D,loweduc-selfemp,1741.7497,0.299380211094411
10,01,02,99,06,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Infulene D,unpaidfam,151.6122,0.0260598250371383
10,01,02,99,06,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Infulene D,higheduc-wage,1113.386,0.191374073846295
10,01,02,99,06,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Infulene D,employer,290.9638,0.0500122399130208
10,01,02,99,07,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Ndlavela,loweduc-selfemp,6202.29929999998,0.330011363293414
10,01,02,99,07,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Ndlavela,unpaidfam,624.4304,0.0332246345457486
10,01,02,99,07,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Ndlavela,higheduc-wage,3653.1207,0.194374905848609
10,01,02,99,07,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Ndlavela,loweduc-wage,6086.01029999999,0.323823869015925
10,01,02,99,07,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Ndlavela,higheduc-selfemp,833.8305,0.0443663755569857
10,01,02,99,07,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Ndlavela,employer,1394.508,0.0741988517393177
10,01,02,99,08,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Intaca,loweduc-wage,3905.1092,0.2930200472107
10,01,02,99,08,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Intaca,loweduc-selfemp,4285.93859999999,0.32159559863631
10,01,02,99,08,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Intaca,employer,830.4545,0.0623131913433659
10,01,02,99,08,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Intaca,higheduc-selfemp,673.1768,0.0505118519392872
10,01,02,99,08,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Intaca,higheduc-wage,3431.3216,0.257469373001681
10,01,02,99,08,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Intaca,unpaidfam,201.1052,0.0150899378686561
10,01,02,99,09,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Khongolote,loweduc-selfemp,3874.7847,0.321509031682215
10,01,02,99,09,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Khongolote,employer,832.714,0.0690941800735984
10,01,02,99,09,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Khongolote,loweduc-wage,3628.8829,0.301105407809406
10,01,02,99,09,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Khongolote,higheduc-wage,2649.989,0.219881996890955
10,01,02,99,09,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Khongolote,unpaidfam,372.7943,0.0309324888192237
10,01,02,99,09,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Khongolote,higheduc-selfemp,692.704,0.0574768947246016
10,01,02,99,10,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Mali,loweduc-selfemp,726.542,0.347960111373366
10,01,02,99,10,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Mali,employer,200.2181,0.095889724716484
10,01,02,99,10,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Mali,loweduc-wage,550.1548,0.263483632715785
10,01,02,99,10,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Mali,unpaidfam,69.7667,0.0334131112890269
10,01,02,99,10,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Mali,higheduc-wage,410.3727,0.196538301153394
10,01,02,99,10,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Mali,higheduc-selfemp,130.9494,0.0627151187519447
10,01,02,99,11,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Mucatine,employer,39.8022,0.0360711058137246
10,01,02,99,11,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Mucatine,loweduc-selfemp,482.4862,0.437257507722234
10,01,02,99,11,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Mucatine,loweduc-wage,340.5957,0.308667951379562
10,01,02,99,11,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Mucatine,higheduc-wage,149.6402,0.135612792463404
10,01,02,99,11,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Mucatine,higheduc-selfemp,50.4566,0.0457267527322806
10,01,02,99,11,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Mucatine,unpaidfam,40.4563,0.0366638898887948
10,01,02,99,12,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Muhalaze,loweduc-wage,2246.0041,0.326385249273736
10,01,02,99,12,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Muhalaze,loweduc-selfemp,2388.5488,0.347099586991174
10,01,02,99,12,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Muhalaze,higheduc-wage,1334.2405,0.19388941372975
10,01,02,99,12,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Muhalaze,employer,510.1451,0.0741333622807166
10,01,02,99,12,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Muhalaze,higheduc-selfemp,220.4483,0.032035147819842
10,01,02,99,12,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Muhalaze,unpaidfam,182.0642,0.0264572399047817
10,01,02,99,13,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,T3,loweduc-wage,870.997399999999,0.279886739042401
10,01,02,99,13,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,T3,loweduc-selfemp,1095.6398,0.352073439928832
10,01,02,99,13,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,T3,higheduc-wage,652.4271,0.209651249799243
10,01,02,99,13,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,T3,employer,191.0481,0.0613914917647821
10,01,02,99,13,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,T3,higheduc-selfemp,141.2955,0.0454039664600212
10,01,02,99,13,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,T3,unpaidfam,160.5559,0.0515931130047207
10,01,02,99,14,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Vale de Infulene,higheduc-selfemp,170.9009,0.0433286402248757
10,01,02,99,14,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Vale de Infulene,loweduc-selfemp,1384.288,0.350959630520452
10,01,02,99,14,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Vale de Infulene,higheduc-wage,722.5357,0.1831850469771
10,01,02,99,14,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Vale de Infulene,loweduc-wage,1315.0824,0.333413880065383
10,01,02,99,14,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Vale de Infulene,unpaidfam,181.1486,0.0459267477037273
10,01,02,99,14,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Vale de Infulene,employer,170.3385,0.0431860545084607
10,01,02,99,15,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Zona Verde,loweduc-selfemp,3908.835,0.341008357604851
10,01,02,99,15,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Zona Verde,higheduc-wage,2117.5499,0.184735915827943
10,01,02,99,15,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Zona Verde,loweduc-wage,3586.8595,0.312919083832997
10,01,02,99,15,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Zona Verde,unpaidfam,422.7071,0.0368771395873475
10,01,02,99,15,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Zona Verde,higheduc-selfemp,723.8589,0.063149745288981
10,01,02,99,15,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,Zona Verde,employer,702.7679,0.0613097578578809
10,01,02,99,16,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,1 de Maio,higheduc-wage,3328.87,0.27217243818501
10,01,02,99,16,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,1 de Maio,loweduc-selfemp,3655.3208,0.298863450505541
10,01,02,99,16,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,1 de Maio,loweduc-wage,3232.6117,0.26430224313187
10,01,02,99,16,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,1 de Maio,employer,934.059199999999,0.0763698101377163
10,01,02,99,16,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,1 de Maio,higheduc-selfemp,584.9802,0.047828688811505
10,01,02,99,16,Maputo Provincia,Cidade da Matola,Infulene,Nao Aplicavel,1 de Maio,unpaidfam,494.8969,0.0404633692283577
10,01,03,99,01,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Machava-Sede,higheduc-wage,1839.8198,0.202025688171557
10,01,03,99,01,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Machava-Sede,employer,691.687,0.0759522982491651
10,01,03,99,01,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Machava-Sede,loweduc-wage,3331.21399999999,0.365791693728223
10,01,03,99,01,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Machava-Sede,loweduc-selfemp,2639.7275,0.289861411847444
10,01,03,99,01,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Machava-Sede,unpaidfam,312.9341,0.0343624559888129
10,01,03,99,01,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Machava-Sede,higheduc-selfemp,291.4783,0.0320064520147981
10,01,03,99,02,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Bunhica,loweduc-wage,4179.27699999999,0.326380099202665
10,01,03,99,02,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Bunhica,higheduc-wage,2832.8914,0.221234289127612
10,01,03,99,02,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Bunhica,loweduc-selfemp,3892.4966,0.303984020789729
10,01,03,99,02,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Bunhica,employer,943.427599999999,0.0736768569488293
10,01,03,99,02,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Bunhica,higheduc-selfemp,593.3109,0.046334538342403
10,01,03,99,02,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Bunhica,unpaidfam,363.5347,0.0283901955887612
10,01,03,99,03,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Singathela,loweduc-wage,783.8857,0.27529873477923
10,01,03,99,03,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Singathela,higheduc-wage,822.9395,0.289014333530835
10,01,03,99,03,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Singathela,employer,200.9681,0.0705795036967581
10,01,03,99,03,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Singathela,loweduc-selfemp,799.6536,0.280836382576767
10,01,03,99,03,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Singathela,higheduc-selfemp,199.983,0.0702335389934461
10,01,03,99,03,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Singathela,unpaidfam,39.9704,0.0140375064229641
10,01,03,99,04,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Nkobe,loweduc-selfemp,1546.2757,0.247697365865395
10,01,03,99,04,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Nkobe,employer,510.6313,0.081797850110703
10,01,03,99,04,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Nkobe,loweduc-wage,1795.7024,0.287652942071177
10,01,03,99,04,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Nkobe,higheduc-wage,1907.2996,0.305529658673497
10,01,03,99,04,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Nkobe,higheduc-selfemp,362.4016,0.0580529860912932
10,01,03,99,04,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Nkobe,unpaidfam,120.2899,0.0192691971879347
10,01,03,99,05,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Km 15,loweduc-wage,3451.3037,0.327509479027805
10,01,03,99,05,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Km 15,higheduc-wage,2329.8046,0.221085467147555
10,01,03,99,05,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Km 15,loweduc-selfemp,3319.7405,0.31502486485397
10,01,03,99,05,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Km 15,higheduc-selfemp,443.5583,0.0420912096931543
10,01,03,99,05,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Km 15,employer,782.6483,0.0742689601598949
10,01,03,99,05,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Km 15,unpaidfam,210.9715,0.0200200191176206
10,01,03,99,06,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Matlhemele,loweduc-selfemp,2101.1888,0.359779197268266
10,01,03,99,06,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Matlhemele,loweduc-wage,1463.1903,0.250536949171209
10,01,03,99,06,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Matlhemele,employer,369.6809,0.0632991654283566
10,01,03,99,06,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Matlhemele,higheduc-wage,1223.3685,0.209473102509057
10,01,03,99,06,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Matlhemele,higheduc-selfemp,310.5794,0.0531794226297321
10,01,03,99,06,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Matlhemele,unpaidfam,372.2097,0.0637321629933788
10,01,03,99,07,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Patrice Lumumba,unpaidfam,141.3712,0.0294126844219683
10,01,03,99,07,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Patrice Lumumba,loweduc-wage,1335.7047,0.277897201283145
10,01,03,99,07,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Patrice Lumumba,higheduc-selfemp,300.7992,0.0625821379742162
10,01,03,99,07,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Patrice Lumumba,loweduc-selfemp,1532.8564,0.318915179027937
10,01,03,99,07,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Patrice Lumumba,higheduc-wage,1234.6091,0.25686397118218
10,01,03,99,07,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Patrice Lumumba,employer,261.1299,0.0543288261105524
10,01,03,99,08,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Sao Damaso,loweduc-wage,3903.8869,0.306040790727893
10,01,03,99,08,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Sao Damaso,loweduc-selfemp,4633.28099999999,0.363220814851097
10,01,03,99,08,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Sao Damaso,employer,762.0103,0.0597369341706081
10,01,03,99,08,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Sao Damaso,higheduc-wage,2319.6334,0.181845032430328
10,01,03,99,08,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Sao Damaso,unpaidfam,414.3308,0.0324809936617069
10,01,03,99,08,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Sao Damaso,higheduc-selfemp,722.9575,0.0566754341583669
10,01,03,99,09,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Trevo,loweduc-selfemp,1406.7633,0.298021408655655
10,01,03,99,09,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Trevo,loweduc-wage,1840.1174,0.389827044563774
10,01,03,99,09,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Trevo,employer,311.5531,0.0660022149661113
10,01,03,99,09,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Trevo,higheduc-wage,861.4293,0.182492942091434
10,01,03,99,09,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Trevo,higheduc-selfemp,140.1989,0.0297009977939951
10,01,03,99,09,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Trevo,unpaidfam,160.2811,0.0339553919290316
10,01,03,99,10,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Tsalala,higheduc-wage,2774.6134,0.251364481004204
10,01,03,99,10,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Tsalala,employer,722.0781,0.0654162438814004
10,01,03,99,10,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Tsalala,loweduc-selfemp,3003.068,0.272061192107099
10,01,03,99,10,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Tsalala,loweduc-wage,3732.56189999999,0.338149266059756
10,01,03,99,10,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Tsalala,higheduc-selfemp,582.4636,0.0527679497683678
10,01,03,99,10,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Tsalala,unpaidfam,223.4229,0.0202408671791732
10,01,03,99,11,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Infulene A,loweduc-wage,1116.6488,0.311291480927219
10,01,03,99,11,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Infulene A,loweduc-selfemp,778.3335,0.216978326462416
10,01,03,99,11,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Infulene A,employer,261.5734,0.0729195885556567
10,01,03,99,11,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Infulene A,higheduc-wage,1137.1684,0.317011790367425
10,01,03,99,11,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Infulene A,unpaidfam,71.1319,0.0198296496554394
10,01,03,99,11,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Infulene A,higheduc-selfemp,222.2926,0.0619691640318442
10,01,03,99,13,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Matola Gare,higheduc-wage,2187.4279,0.225985393620283
10,01,03,99,13,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Matola Gare,loweduc-selfemp,2673.3344,0.276184886671072
10,01,03,99,13,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Matola Gare,loweduc-wage,3433.8501,0.354754534529593
10,01,03,99,13,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Matola Gare,employer,771.9857,0.0797546251850081
10,01,03,99,13,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Matola Gare,higheduc-selfemp,441.7327,0.0456358529963206
10,01,03,99,13,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Matola Gare,unpaidfam,171.1793,0.017684706997723
10,01,03,99,14,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Uamatibjane,loweduc-selfemp,2147.7855,0.412863770894161
10,01,03,99,14,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Uamatibjane,higheduc-wage,741.8767,0.142609218611689
10,01,03,99,14,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Uamatibjane,loweduc-wage,1591.6143,0.305952285136048
10,01,03,99,14,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Uamatibjane,employer,359.8379,0.0691707958288367
10,01,03,99,14,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Uamatibjane,unpaidfam,120.5133,0.0231659890994232
10,01,03,99,14,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Uamatibjane,higheduc-selfemp,240.5374,0.0462379404298414
10,01,03,99,15,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Siduava,unpaidfam,174.6364,0.111872560024158
10,01,03,99,15,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Siduava,loweduc-selfemp,626.0601,0.401055828658748
10,01,03,99,15,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Siduava,loweduc-wage,450.6126,0.288663675735082
10,01,03,99,15,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Siduava,higheduc-wage,129.9965,0.0832761168300567
10,01,03,99,15,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Siduava,employer,119.7582,0.0767174335813448
10,01,03,99,15,Maputo Provincia,Cidade da Matola,Machava,Nao Aplicavel,Siduava,higheduc-selfemp,59.966,0.0384143851706098
10,02,01,01,99,Maputo Provincia,Boane,Boane-Sede,Vila de Boane,Nao Aplicavel,higheduc-wage,2195.6251,0.239115191119584
10,02,01,01,99,Maputo Provincia,Boane,Boane-Sede,Vila de Boane,Nao Aplicavel,employer,480.4248,0.0523208027957905
10,02,01,01,99,Maputo Provincia,Boane,Boane-Sede,Vila de Boane,Nao Aplicavel,loweduc-selfemp,2630.1772,0.286440214158771
10,02,01,01,99,Maputo Provincia,Boane,Boane-Sede,Vila de Boane,Nao Aplicavel,loweduc-wage,3066.2507,0.333930925708154
10,02,01,01,99,Maputo Provincia,Boane,Boane-Sede,Vila de Boane,Nao Aplicavel,unpaidfam,468.7701,0.0510515442971782
10,02,01,01,99,Maputo Provincia,Boane,Boane-Sede,Vila de Boane,Nao Aplicavel,higheduc-selfemp,341.0424,0.0371413219205235
10,02,01,02,99,Maputo Provincia,Boane,Boane-Sede,Gueguegue,Nao Aplicavel,loweduc-wage,3042.6969,0.324497203724324
10,02,01,02,99,Maputo Provincia,Boane,Boane-Sede,Gueguegue,Nao Aplicavel,unpaidfam,709.0266,0.0756161907109986
10,02,01,02,99,Maputo Provincia,Boane,Boane-Sede,Gueguegue,Nao Aplicavel,loweduc-selfemp,2792.8893,0.297855750325175
10,02,01,02,99,Maputo Provincia,Boane,Boane-Sede,Gueguegue,Nao Aplicavel,higheduc-wage,1984.4436,0.211636722392109
10,02,01,02,99,Maputo Provincia,Boane,Boane-Sede,Gueguegue,Nao Aplicavel,employer,614.1591,0.0654987720242023
10,02,01,02,99,Maputo Provincia,Boane,Boane-Sede,Gueguegue,Nao Aplicavel,higheduc-selfemp,233.4351,0.024895360823192
10,02,01,03,99,Maputo Provincia,Boane,Boane-Sede,Eduardo Mondlane,Nao Aplicavel,loweduc-selfemp,2091.6641,0.298843690665912
10,02,01,03,99,Maputo Provincia,Boane,Boane-Sede,Eduardo Mondlane,Nao Aplicavel,unpaidfam,1352.9352,0.193298794199233
10,02,01,03,99,Maputo Provincia,Boane,Boane-Sede,Eduardo Mondlane,Nao Aplicavel,loweduc-wage,2667.8599,0.381166889413835
10,02,01,03,99,Maputo Provincia,Boane,Boane-Sede,Eduardo Mondlane,Nao Aplicavel,employer,187.4182,0.0267771228592401
10,02,01,03,99,Maputo Provincia,Boane,Boane-Sede,Eduardo Mondlane,Nao Aplicavel,higheduc-wage,639.3988,0.0913532422339491
